altitude,availableBikes,availableDocks,city,id,is_renting,kioskType,landMark,lastCommunicationTime,latitude,location,longitude,postalCode,stAddress1,stAddress2,stationName,status,statusKey,statusValue,testStation,totalDocks
0.0,4,17,Chicago,245,True,True,Chicago,2022-11-18 10:59:29,41.961004,Chicago,-87.649603,60602,Chicago,Chicago,Clarendon Ave & Junior Ter,IN_SERVICE,1,IN_SERVICE,False,23
0.0,2,9,Chicago,528,True,True,Chicago,2022-11-18 10:59:34,41.885409,Chicago,-87.726491,60602,Chicago,Chicago,Pulaski Rd & Lake St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,7,7,Chicago,365,True,True,Chicago,2022-11-18 10:59:31,41.89939028549696,Chicago,-87.64854490756989,60602,Chicago,Chicago,Halsted St & North Branch St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,9,Chicago,352,True,True,Chicago,2022-11-18 10:59:34,41.77351755125,Chicago,-87.5771428255,60602,Chicago,Chicago,Jeffery Blvd & 67th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,1,9,Chicago,530,True,True,Chicago,2022-11-18 10:59:34,41.887832,Chicago,-87.755527,60602,Chicago,Chicago,Laramie Ave & Kinzie St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,12,Chicago,684,True,True,Chicago,2022-11-18 10:59:35,41.7282338,Chicago,-87.6675239,60602,Chicago,Chicago,Prospect Sq & 91st St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,11,Chicago,236,True,True,Chicago,2022-11-18 10:59:36,41.907626,Chicago,-87.638566,60602,Chicago,Chicago,Sedgwick St & Schiller St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,7,Chicago,479,True,True,Chicago,2022-11-18 10:59:31,41.96115407569,Chicago,-87.7165690733,60602,Chicago,Chicago,Drake Ave & Montrose Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,6,Chicago,690,True,True,Chicago,2022-11-18 10:59:28,41.7218499,Chicago,-87.6228544,60602,Chicago,Chicago,State St & 95th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,3,11,Chicago,656,True,True,Chicago,2022-11-18 10:59:36,41.885951,Chicago,-87.677009,60602,Chicago,Chicago,Damen Ave & Walnut (Lake) St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,0,14,Chicago,486,True,True,Chicago,2022-11-18 10:59:37,41.95434085219,Chicago,-87.6860796243,60602,Chicago,Chicago,Oakley Ave & Irving Park Rd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,3,12,Chicago,655,True,True,Chicago,2022-11-18 10:59:42,41.979851,Chicago,-87.681932,60602,Chicago,Chicago,Hoyne Ave & Balmoral Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,3,26,Chicago,302,True,True,Chicago,2022-11-18 10:59:41,41.928712,Chicago,-87.653833,60602,Chicago,Chicago,Sheffield Ave & Wrightwood Ave,IN_SERVICE,1,IN_SERVICE,False,31
0.0,4,10,Chicago,15,True,True,Chicago,2022-11-18 10:59:44,41.858166,Chicago,-87.656495,60602,Chicago,Chicago,Racine Ave & 18th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,3,12,Chicago,265,True,True,Chicago,2022-11-18 10:59:44,41.822985,Chicago,-87.6071,60602,Chicago,Chicago,Cottage Grove Ave & Oakwood Blvd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,8,10,Chicago,60,True,True,Chicago,2022-11-18 10:59:48,41.9105780349,Chicago,-87.6494219288,60602,Chicago,Chicago,Dayton St & North Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,4,7,Chicago,135,True,True,Chicago,2022-11-18 10:59:49,41.85377981072743,Chicago,-87.6466029882431,60602,Chicago,Chicago,Halsted St & 21st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,1,14,Chicago,34,True,True,Chicago,2022-11-18 10:59:47,41.9267559875,Chicago,-87.6344287848,60602,Chicago,Chicago,Cannon Dr & Fullerton Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,3,8,Chicago,544,True,True,Chicago,2022-11-18 10:59:48,41.880281,Chicago,-87.774453,60602,Chicago,Chicago,Austin Blvd & Madison St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,3,7,Chicago,346,True,True,Chicago,2022-11-18 10:59:49,41.88283,Chicago,-87.661206,60602,Chicago,Chicago,Ada St & Washington Blvd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,6,Chicago,561,True,True,Chicago,2022-11-18 10:59:51,41.785861065132,Chicago,-87.67414391040802,60602,Chicago,Chicago,Damen Ave & 59th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,7,28,Chicago,13,True,True,Chicago,2022-11-18 10:59:52,41.932418,Chicago,-87.652705,60602,Chicago,Chicago,Wilton Ave & Diversey Pkwy,IN_SERVICE,1,IN_SERVICE,False,35
0.0,1,22,Chicago,183,True,True,Chicago,2022-11-18 10:59:57,41.901315,Chicago,-87.677409,60602,Chicago,Chicago,Damen Ave & Thomas St (Augusta Blvd),IN_SERVICE,1,IN_SERVICE,False,23
0.0,3,8,Chicago,594,True,True,Chicago,2022-11-18 10:59:57,41.805661,Chicago,-87.683392,60602,Chicago,Chicago,Western Blvd & 48th Pl,IN_SERVICE,1,IN_SERVICE,False,11
0.0,14,16,Chicago,249,True,True,Chicago,2022-11-18 10:59:55,41.963982,Chicago,-87.638181,60602,Chicago,Chicago,Montrose Harbor,IN_SERVICE,1,IN_SERVICE,False,31
0.0,4,10,Chicago,351,True,True,Chicago,2022-11-18 10:59:56,41.803038,Chicago,-87.606615,60602,Chicago,Chicago,Cottage Grove Ave & 51st St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,10,Chicago,342,True,True,Chicago,2022-11-18 11:00:00,41.871262,Chicago,-87.673688,60602,Chicago,Chicago,Wolcott Ave & Polk St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,2,10,Chicago,101,True,True,Chicago,2022-11-18 11:00:00,41.78091096424803,Chicago,-87.57632374763489,60602,Chicago,Chicago,63rd St Beach,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,6,Chicago,421,True,True,Chicago,2022-11-18 10:59:59,41.79342945658,Chicago,-87.6158532619,60602,Chicago,Chicago,MLK Jr Dr & 56th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,10,21,Chicago,142,True,True,Chicago,2022-11-18 11:00:02,41.894503,Chicago,-87.617854,60602,Chicago,Chicago,McClurg Ct & Erie St,IN_SERVICE,1,IN_SERVICE,False,31
0.0,3,8,Chicago,537,True,True,Chicago,2022-11-18 11:00:04,41.880708,Chicago,-87.741018,60602,Chicago,Chicago,Kenton Ave & Madison St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,14,Chicago,146,True,True,Chicago,2022-11-18 11:00:02,41.877945,Chicago,-87.662007,60602,Chicago,Chicago,Loomis St & Jackson Blvd,IN_SERVICE,1,IN_SERVICE,False,19
0.0,1,14,Chicago,643,True,True,Chicago,2022-11-18 11:00:02,41.892048,Chicago,-87.689397,60602,Chicago,Chicago,Smith Park,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,35,Chicago,344,True,True,Chicago,2022-11-18 11:00:08,41.96909,Chicago,-87.674237,60602,Chicago,Chicago,Ravenswood Ave & Lawrence Ave,IN_SERVICE,1,IN_SERVICE,False,47
0.0,3,12,Chicago,637,True,True,Chicago,2022-11-18 11:00:09,41.895634,Chicago,-87.672069,60602,Chicago,Chicago,Wood St & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,16,Chicago,96,True,True,Chicago,2022-11-18 11:00:14,41.88461618962,Chicago,-87.6445705849,60602,Chicago,Chicago,Desplaines St & Randolph St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,1,12,Chicago,28,True,True,Chicago,2022-11-18 11:00:09,41.91468,Chicago,-87.64332,60602,Chicago,Chicago,Larrabee St & Menomonee St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,14,16,Chicago,423,True,True,Chicago,2022-11-18 11:00:18,41.791478,Chicago,-87.599861,60602,Chicago,Chicago,University Ave & 57th St,IN_SERVICE,1,IN_SERVICE,False,31
0.0,10,5,Chicago,261,True,True,Chicago,2022-11-18 11:00:23,41.871514,Chicago,-87.669886,60602,Chicago,Chicago,Hermitage Ave & Polk St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,14,Chicago,491,True,True,Chicago,2022-11-18 11:00:19,41.9466358306,Chicago,-87.694614758,60602,Chicago,Chicago,Talman Ave & Addison St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,3,Chicago,589,True,True,Chicago,2022-11-18 11:00:29,41.954468,Chicago,-87.749594,60602,Chicago,Chicago,Milwaukee Ave & Cuyler Ave,IN_SERVICE,1,IN_SERVICE,False,11
0.0,3,19,Chicago,374,True,True,Chicago,2022-11-18 11:00:29,41.89841768945,Chicago,-87.6865960164,60602,Chicago,Chicago,Western Ave & Walton St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,1,6,Chicago,281,True,True,Chicago,2022-11-18 11:00:28,41.84847,Chicago,-87.685109,60602,Chicago,Chicago,Western Ave & 24th St,IN_SERVICE,1,IN_SERVICE,False,7
0.0,3,5,Chicago,277,True,True,Chicago,2022-11-18 11:00:28,41.891072,Chicago,-87.666611,60602,Chicago,Chicago,Ashland Ave & Grand Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,14,Chicago,704,True,True,Chicago,2022-11-18 11:00:32,41.65186780228521,Chicago,-87.53967136144637,60602,Chicago,Chicago,Avenue O & 134th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,12,Chicago,327,True,True,Chicago,2022-11-18 11:00:32,41.92154,Chicago,-87.653818,60602,Chicago,Chicago,Sheffield Ave & Webster Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,5,5,Chicago,378,True,True,Chicago,2022-11-18 11:00:32,41.88445395657,Chicago,-87.6962981368,60602,Chicago,Chicago,California Ave & Lake St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,20,Chicago,58,True,True,Chicago,2022-11-18 11:00:28,41.91643342912655,Chicago,-87.66674637794495,60602,Chicago,Chicago,Elston Ave & Cortland St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,3,16,Chicago,230,True,True,Chicago,2022-11-18 11:00:29,41.92105672992757,Chicago,-87.67279744148254,60602,Chicago,Chicago,Wood St & Webster Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,6,9,Chicago,413,True,True,Chicago,2022-11-18 11:00:26,41.81409271048,Chicago,-87.5970051479,60602,Chicago,Chicago,Woodlawn Ave & Lake Park Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,7,11,Chicago,145,True,True,Chicago,2022-11-18 11:00:26,41.8985866514,Chicago,-87.6219152258,60602,Chicago,Chicago,Mies van der Rohe Way & Chestnut St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,9,10,Chicago,121,True,True,Chicago,2022-11-18 11:00:27,41.802562,Chicago,-87.590368,60602,Chicago,Chicago,Blackstone Ave & Hyde Park Blvd,IN_SERVICE,1,IN_SERVICE,False,19
0.0,6,4,Chicago,621,True,True,Chicago,2022-11-18 11:00:40,41.884114,Chicago,-87.654264,60602,Chicago,Chicago,Aberdeen St & Randolph St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,10,Chicago,172,True,True,Chicago,2022-11-18 11:00:40,41.90230870122,Chicago,-87.627690528,60602,Chicago,Chicago,Rush St & Cedar St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,1,8,Chicago,390,True,True,Chicago,2022-11-18 11:00:36,41.78007963264,Chicago,-87.6297463052,60602,Chicago,Chicago,Wentworth Ave & 63rd St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,12,Chicago,631,True,True,Chicago,2022-11-18 11:00:39,41.877618,Chicago,-87.673895,60602,Chicago,Chicago,Malcolm X College,IN_SERVICE,1,IN_SERVICE,False,19
0.0,9,5,Chicago,484,True,True,Chicago,2022-11-18 11:00:38,41.95400483876,Chicago,-87.7191281797,60602,Chicago,Chicago,Monticello Ave & Irving Park Rd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,17,Chicago,465,True,True,Chicago,2022-11-18 11:00:38,41.9716,Chicago,-87.650154,60602,Chicago,Chicago,Marine Dr & Ainslie St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,2,12,Chicago,367,True,True,Chicago,2022-11-18 11:00:35,41.83068856472101,Chicago,-87.65621066093445,60602,Chicago,Chicago,Racine Ave & 35th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,13,Chicago,457,True,True,Chicago,2022-11-18 11:00:35,41.990860448125574,Chicago,-87.66972362995148,60602,Chicago,Chicago,Clark St & Elmdale Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,20,Chicago,451,True,True,Chicago,2022-11-18 11:00:42,42.00104377979,Chicago,-87.6611982433,60602,Chicago,Chicago,Sheridan Rd & Loyola Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,0,19,Chicago,237,True,True,Chicago,2022-11-18 11:00:42,41.842052,Chicago,-87.617,60602,Chicago,Chicago,MLK Jr Dr & 29th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,3,8,Chicago,580,True,True,Chicago,2022-11-18 11:00:45,41.751731,Chicago,-87.552812,60602,Chicago,Chicago,Exchange Ave & 79th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,3,13,Chicago,197,True,True,Chicago,2022-11-18 11:00:43,41.882134,Chicago,-87.625125,60602,Chicago,Chicago,Michigan Ave & Madison St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,7,17,Chicago,110,True,True,Chicago,2022-11-18 11:00:43,41.893992,Chicago,-87.629318,60602,Chicago,Chicago,Dearborn St & Erie St,IN_SERVICE,1,IN_SERVICE,False,27
0.0,2,9,Chicago,540,True,True,Chicago,2022-11-18 11:00:43,41.880207,Chicago,-87.755337,60602,Chicago,Chicago,Laramie Ave & Madison St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,13,Chicago,294,True,True,Chicago,2022-11-18 11:00:46,41.978353,Chicago,-87.659753,60602,Chicago,Chicago,Broadway & Berwyn Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,9,Chicago,280,True,True,Chicago,2022-11-18 11:00:46,41.8378,Chicago,-87.65114,60602,Chicago,Chicago,Morgan St & 31st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,0,11,Chicago,95,True,True,Chicago,2022-11-18 11:00:47,41.778881,Chicago,-87.586647,60602,Chicago,Chicago,Stony Island Ave & 64th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,12,Chicago,525,True,True,Chicago,2022-11-18 11:00:45,42.012701,Chicago,-87.666058,60602,Chicago,Chicago,Glenwood Ave & Touhy Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,1,Chicago,554,True,True,Chicago,2022-11-18 11:00:45,41.800908,Chicago,-87.674684,60602,Chicago,Chicago,Damen Ave & 51st St,IN_SERVICE,1,IN_SERVICE,False,7
0.0,5,10,Chicago,687,True,True,Chicago,2022-11-18 11:00:49,41.741486528618054,Chicago,-87.65841007232666,60602,Chicago,Chicago,Loomis Blvd & 84th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,14,Chicago,353,True,True,Chicago,2022-11-18 11:00:49,42.01256011541,Chicago,-87.6743671152,60602,Chicago,Chicago,Clark St & Touhy Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,18,Chicago,323,True,True,Chicago,2022-11-18 11:00:56,41.969517,Chicago,-87.654691,60602,Chicago,Chicago,Sheridan Rd & Lawrence Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,0,11,Chicago,129,True,True,Chicago,2022-11-18 11:00:56,41.857556,Chicago,-87.661535,60602,Chicago,Chicago,Blue Island Ave & 18th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,9,6,Chicago,700,True,True,Chicago,2022-11-18 11:01:01,41.719712183618824,Chicago,-87.6430195569992,60602,Chicago,Chicago,Halsted St & 96th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,26,Chicago,198,True,True,Chicago,2022-11-18 11:01:01,41.881859328038225,Chicago,-87.64926373958588,60602,Chicago,Chicago,Green St & Madison St,IN_SERVICE,1,IN_SERVICE,False,27
0.0,2,14,Chicago,219,True,True,Chicago,2022-11-18 11:00:57,41.915983,Chicago,-87.677335,60602,Chicago,Chicago,Damen Ave & Cortland St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,1,12,Chicago,501,True,True,Chicago,2022-11-18 11:00:55,41.93190196886,Chicago,-87.7011951301,60602,Chicago,Chicago,Richmond St & Diversey Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,12,Chicago,188,True,True,Chicago,2022-11-18 11:00:55,41.92533,Chicago,-87.6658,60602,Chicago,Chicago,Greenview Ave & Fullerton Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,7,Chicago,559,True,True,Chicago,2022-11-18 11:00:55,41.794228,Chicago,-87.655073,60602,Chicago,Chicago,Racine Ave & Garfield Blvd,IN_SERVICE,1,IN_SERVICE,False,11
0.0,7,4,Chicago,593,True,True,Chicago,2022-11-18 11:00:58,41.787539,Chicago,-87.644874,60602,Chicago,Chicago,Halsted St & 59th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,8,5,Chicago,16,True,True,Chicago,2022-11-18 11:01:00,41.90985465216731,Chicago,-87.66993016004562,60602,Chicago,Chicago,Paulina Ave & North Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,23,Chicago,67,True,True,Chicago,2022-11-18 11:01:00,41.9256018819,Chicago,-87.6537080423,60602,Chicago,Chicago,Sheffield Ave & Fullerton Ave,IN_SERVICE,1,IN_SERVICE,False,27
0.0,13,6,Chicago,184,True,True,Chicago,2022-11-18 11:01:01,41.8310363140161,Chicago,-87.62679755687714,60602,Chicago,Chicago,State St & 35th St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,4,11,Chicago,318,True,True,Chicago,2022-11-18 11:01:03,41.954177,Chicago,-87.664358,60602,Chicago,Chicago,Southport Ave & Irving Park Rd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,6,Chicago,401,True,True,Chicago,2022-11-18 11:01:05,41.842733,Chicago,-87.635491,60602,Chicago,Chicago,Shields Ave & 28th Pl,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,9,Chicago,407,True,True,Chicago,2022-11-18 11:01:06,41.82301523798,Chicago,-87.6265680185,60602,Chicago,Chicago,State St & Pershing Rd,IN_SERVICE,1,IN_SERVICE,False,11
0.0,3,7,Chicago,583,True,True,Chicago,2022-11-18 11:01:06,41.746559,Chicago,-87.586005,60602,Chicago,Chicago,Stony Island Ave & 82nd St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,17,Chicago,244,True,True,Chicago,2022-11-18 11:01:03,41.95469,Chicago,-87.67393,60602,Chicago,Chicago,Ravenswood Ave & Irving Park Rd,IN_SERVICE,1,IN_SERVICE,False,19
0.0,6,5,Chicago,551,True,True,Chicago,2022-11-18 11:01:03,41.808227,Chicago,-87.67718,60602,Chicago,Chicago,Hoyne Ave & 47th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,9,7,Chicago,108,True,True,Chicago,2022-11-18 11:01:03,41.87184,Chicago,-87.64664,60602,Chicago,Chicago,Halsted St & Polk St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,8,3,Chicago,578,True,True,Chicago,2022-11-18 11:01:04,41.751785,Chicago,-87.578496,60602,Chicago,Chicago,Bennett Ave & 79th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,3,11,Chicago,131,True,True,Chicago,2022-11-18 11:01:05,41.93953161982257,Chicago,-87.6711143553257,60602,Chicago,Chicago,Lincoln Ave & Belmont Ave (Temp),IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,10,Chicago,678,True,True,Chicago,2022-11-18 11:01:06,41.76160543804394,Chicago,-87.64416097666071,60602,Chicago,Chicago,Halsted St & 73rd St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,9,Chicago,393,True,True,Chicago,2022-11-18 11:01:07,41.76550800581,Chicago,-87.616917925,60602,Chicago,Chicago,Calumet Ave & 71st St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,6,Chicago,564,True,True,Chicago,2022-11-18 11:01:12,41.775393,Chicago,-87.654308,60602,Chicago,Chicago,Racine Ave & 65th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,0,15,Chicago,215,True,True,Chicago,2022-11-18 11:01:12,41.88137,Chicago,-87.67493,60602,Chicago,Chicago,Damen Ave & Madison St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,6,Chicago,538,True,True,Chicago,2022-11-18 11:01:12,41.872131,Chicago,-87.746619,60602,Chicago,Chicago,Cicero Ave & Flournoy St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,17,Chicago,458,True,True,Chicago,2022-11-18 11:01:10,41.98974251144,Chicago,-87.6601406209,60602,Chicago,Chicago,Broadway & Thorndale Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,1,14,Chicago,504,True,True,Chicago,2022-11-18 11:01:10,41.92463247165,Chicago,-87.6893070063,60602,Chicago,Chicago,Campbell Ave & Fullerton Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,9,Chicago,541,True,True,Chicago,2022-11-18 11:01:09,41.872993,Chicago,-87.764499,60602,Chicago,Chicago,Central Ave & Harrison St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,6,9,Chicago,715,True,True,Chicago,2022-11-18 11:01:16,41.66869635332246,Chicago,-87.63711333274841,60602,Chicago,Chicago,Major Taylor Trail & 124th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,14,Chicago,490,True,True,Chicago,2022-11-18 11:01:17,41.94524356848,Chicago,-87.7066499009,60602,Chicago,Chicago,Troy St & Elston Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,0,10,Chicago,657,True,True,Chicago,2022-11-18 11:01:14,41.899181,Chicago,-87.6722,60602,Chicago,Chicago,Wood St & Augusta Blvd,IN_SERVICE,1,IN_SERVICE,False,15
0.0,3,19,Chicago,17,True,True,Chicago,2022-11-18 11:01:14,41.903119,Chicago,-87.673935,60602,Chicago,Chicago,Honore St & Division St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,0,15,Chicago,290,True,True,Chicago,2022-11-18 11:01:14,41.921525,Chicago,-87.707322,60602,Chicago,Chicago,Kedzie Ave & Palmer Ct,IN_SERVICE,1,IN_SERVICE,False,15
0.0,5,10,Chicago,474,True,True,Chicago,2022-11-18 11:01:14,41.96835449363,Chicago,-87.7118306675,60602,Chicago,Chicago,Christiana Ave & Lawrence Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,6,9,Chicago,463,True,True,Chicago,2022-11-18 11:01:15,41.978030622486564,Chicago,-87.66856491565704,60602,Chicago,Chicago,Clark St & Berwyn Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,5,13,Chicago,273,True,True,Chicago,2022-11-18 11:01:15,41.857813,Chicago,-87.62455,60602,Chicago,Chicago,Michigan Ave & 18th St,IN_SERVICE,1,IN_SERVICE,False,23
0.0,10,1,Chicago,723,True,True,Chicago,2022-11-18 11:01:15,41.699206168127674,Chicago,-87.66891896724701,60602,Chicago,Chicago,Hale Ave & 107th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,8,3,Chicago,563,True,True,Chicago,2022-11-18 11:01:15,41.779374,Chicago,-87.664843,60602,Chicago,Chicago,Ashland Ave & 63rd St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,4,10,Chicago,467,True,True,Chicago,2022-11-18 11:01:19,42.0085943972,Chicago,-87.6904922389,60602,Chicago,Chicago,Western Ave & Lunt Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,9,Chicago,732,True,True,Chicago,2022-11-18 11:01:19,41.64850076266409,Chicago,-87.54608988761902,60602,Chicago,Chicago,Hegewisch Metra Station,IN_SERVICE,1,IN_SERVICE,False,15
0.0,3,16,Chicago,153,True,True,Chicago,2022-11-18 11:01:20,41.93577461766458,Chicago,-87.66360014677048,60602,Chicago,Chicago,Southport Ave & Wellington Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,6,12,Chicago,119,True,True,Chicago,2022-11-18 11:01:27,41.88592,Chicago,-87.66717,60602,Chicago,Chicago,Ashland Ave & Lake St,IN_SERVICE,1,IN_SERVICE,False,19
0.0,2,2,Chicago,262,True,True,Chicago,2022-11-18 11:01:28,41.827059,Chicago,-87.64572,60602,Chicago,Chicago,Halsted St & 37th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,7,6,Chicago,427,True,True,Chicago,2022-11-18 11:01:25,41.78053094070882,Chicago,-87.6059702038765,60602,Chicago,Chicago,Cottage Grove Ave & 63rd St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,10,4,Chicago,591,True,True,Chicago,2022-11-18 11:01:25,41.94707089418471,Chicago,-87.74000823497772,60602,Chicago,Chicago,Kilbourn Ave & Milwaukee Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,9,Chicago,441,True,True,Chicago,2022-11-18 11:01:26,41.84819094491,Chicago,-87.7054137458,60602,Chicago,Chicago,Kedzie Ave & 24th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,5,6,Chicago,304,True,True,Chicago,2022-11-18 11:01:21,41.949074,Chicago,-87.648636,60602,Chicago,Chicago,Broadway & Waveland Ave,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,13,Chicago,659,True,True,Chicago,2022-11-18 11:01:21,41.895501,Chicago,-87.682017,60602,Chicago,Chicago,Leavitt St & Chicago Ave,IN_SERVICE,1,IN_SERVICE,False,19
0.0,5,15,Chicago,227,True,True,Chicago,2022-11-18 11:01:29,41.94815,Chicago,-87.66394,60602,Chicago,Chicago,Southport Ave & Waveland Ave,IN_SERVICE,1,IN_SERVICE,False,23
0.0,3,26,Chicago,26,True,True,Chicago,2022-11-18 11:01:29,41.890847040623804,Chicago,-87.61861681938171,60602,Chicago,Chicago,New St & Illinois St,IN_SERVICE,1,IN_SERVICE,False,31
0.0,8,7,Chicago,335,True,True,Chicago,2022-11-18 11:01:29,41.831379,Chicago,-87.618034,60602,Chicago,Chicago,Calumet Ave & 35th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,1,7,Chicago,147,True,True,Chicago,2022-11-18 11:01:29,41.845687,Chicago,-87.622481,60602,Chicago,Chicago,Indiana Ave & 26th St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,2,7,Chicago,403,True,True,Chicago,2022-11-18 10:59:31,41.83452988563,Chicago,-87.6318229814,60602,Chicago,Chicago,Wentworth Ave & 33rd St,IN_SERVICE,1,IN_SERVICE,False,15
0.0,4,7,Chicago,112,True,True,Chicago,2022-11-18 10:59:34,41.88318130597391,Chicago,-87.64872461557388,60602,Chicago,Chicago,Green St & Washington Blvd,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,5,Chicago,674,True,True,Chicago,2022-11-18 10:59:32,41.765286,Chicago,-87.621748,60602,Chicago,Chicago,Michigan Ave & 71st St,IN_SERVICE,1,IN_SERVICE,False,7
0.0,4,7,Chicago,650,True,True,Chicago,2022-11-18 10:59:37,41.768898,Chicago,-87.635876,60602,Chicago,Chicago,Eggleston Ave & 69th St,IN_SERVICE,1,IN_SERVICE,False,11
0.0,2,13,Chicago,738,True,True,Chicago,2022-11-18 10:59:41,41.71370983035615,Chicago,-87.53084421157837,60602,Chicago,Chicago,Calumet Park,IN_SERVICE,1,IN_SERVICE,False,15
